datetime,air_temperature,PPFD_1_1_1,co2,ch4,tundra_ZM,fen1_ZM,degraded_ZM,water_ZM,tundra_H,fen1_H,degraded_H,water_H,tundra_Klj,fen1_Klj,degraded_Klj,water_Klj,month
2019-07-11T18:00:00Z,15.247400000000027,64.54306,NA,0.0194034155257103,0.9674866870045662,0.012285806704312563,0.017886314541101456,0.0023411654983647168,0.9592263251543045,0.016740404069423676,0.020878691226243973,0.003154609934426844,0.9413591921329498,0.016864851815626025,0.03845806419849396,0.0033179090823978186,07
2019-07-11T18:30:00Z,15.331299999999999,128.6054,NA,NA,0.9643762409687042,0.012046527583152056,0.021253559738397598,0.002323710941709578,0.9628872349858284,0.013490733690559864,0.020976316183805466,0.0026457146741449833,0.9323178827762604,0.019832084886729717,0.04421887546777725,0.0036311274161562324,07
2019-07-11T19:00:00Z,15.430200000000013,94.34576,NA,0.01410208601737,0.9399201106280088,0.010723420418798923,0.04659074917435646,0.002765695913694799,0.88216283172369,0.02085468266159296,0.0915079191327095,0.005474549485370517,0.925354927778244,0.019998921547085047,0.04909789189696312,0.005548146553337574,07
2019-07-11T19:30:00Z,15.508000000000038,119.1245,-1.267573,NA,0.891670934855938,0.015620709862560034,0.08811261504888535,0.004595780512318015,0.8624994158744812,0.02087382599711418,0.1105404794216156,0.006086283130571246,0.8995257802307606,0.018548708059825003,0.07626812160015106,0.005657301750034094,07
2019-07-11T20:00:00Z,16.16790000000003,430.8969,-5.655361,NA,0.9236443564295769,0.010160857054870576,0.06332667917013168,0.0028680729446932673,0.842361805960536,0.023194242967292666,0.12739892303943634,0.007045033620670438,0.8902535922825336,0.016869893413968384,0.08756613731384277,0.005310295848175883,07
2019-07-11T20:30:00Z,16.648500000000013,484.5225,NA,NA,0.9362252205610275,0.01465876935981214,0.04573981836438179,0.0033762698294594884,0.8277601450681686,0.04659257736057043,0.11474187672138214,0.010905425995588303,0.8711043670773506,0.03657040325924754,0.08295896649360657,0.009366296697407961,07
2019-07-11T21:00:00Z,17.326300000000003,889.9232,-6.774759,0.0141088060804271,0.9244924504309893,0.013753293082118034,0.05826316028833389,0.0034912226255983114,0.877930149435997,0.024470431497320533,0.09115799516439438,0.006441378965973854,0.8730205409228802,0.031169140245765448,0.0861717015504837,0.009638628689572215,07
2019-07-11T21:30:00Z,17.919600000000003,1058.725,-5.442577,-0.00643004889434648,0.9324214057996869,0.008657191006932408,0.056809213012456894,0.0021121958270668983,0.9162081805989146,0.012169543886557221,0.06842677295207977,0.0031953537836670876,0.9033209830522537,0.016002754447981715,0.07608958333730698,0.004586702445521951,07
2019-07-11T22:00:00Z,18.451700000000017,1240.846,NA,NA,0.9105387153103948,0.010889953235164285,0.07587490230798721,0.0026964694261550903,0.9235629588365555,0.011180724948644638,0.062321893870830536,0.0029345201328396797,0.8945489712059498,0.015173875144682825,0.08571736514568329,0.0045598833821713924,07
2019-07-11T22:30:00Z,18.992400000000032,1301.449,-9.772982,-0.015723994309689,0.937091363593936,0.012025477248243988,0.04801434651017189,0.0028688120655715466,0.9029355011880398,0.020697901723906398,0.07119107246398926,0.0051756203174591064,0.886695109307766,0.030350038781762123,0.0740790143609047,0.008875808445736766,07
2019-07-11T23:00:00Z,19.730000000000018,1253.931,-10.53151,0.0274057073792389,0.9848122671246529,0.004684372921474278,0.009554398246109486,9.488715732004493e-4,0.9835213720798492,0.00684618204832077,0.008229510858654976,0.0014029060257598758,0.9612704515457153,0.012385011417791247,0.02385423518717289,0.0024902683217078447,07
2019-07-11T23:30:00Z,20.423699999999997,1340.94,-9.578994,0.0174041711128012,0.9834996312856674,0.004427986801601946,0.011070980690419674,0.0010013715946115553,0.9822530597448349,0.006705130799673498,0.009530761279165745,0.0015109931700862944,0.9541503861546516,0.013540743151679635,0.029258284717798233,0.0030505541944876313,07
2019-07-12T00:00:00Z,20.895200000000045,1365.524,-8.991937,0.0184308493560974,0.9779004231095314,0.0050980024971067905,0.016032425686717033,9.691349696367979e-4,0.97621089220047,0.00781963299959898,0.014404715038836002,0.001564812962897122,0.9407128244638443,0.01676591904833913,0.03898032754659653,0.003540902864187956,07
2019-07-12T00:30:00Z,21.390300000000025,1209.324,-7.909814,0.0154730699839365,0.9857875257730484,0.003833998867776245,0.008814668282866478,0.0015639683697372675,0.9840298593044281,0.006012796075083315,0.007667224854230881,0.0022901144111528993,0.9547740966081619,0.013239688938483596,0.027413155883550644,0.004573090001940727,07
2019-07-12T01:00:00Z,21.453700000000026,1059.771,-9.237922,0.0168151895396693,0.9617756977677345,0.006935810321010649,0.0298265740275383,0.0014619489083997905,0.9629082307219505,0.008881584042683244,0.026000145822763443,0.002209899132139981,0.9151806831359863,0.024497813545167446,0.05435645580291748,0.005965059390291572,07
2019-07-12T01:30:00Z,21.11930000000001,599.0707,-7.423747,0.0123882713987251,0.9750493913888931,0.005848080152645707,0.01810307241976261,9.995137224905193e-4,0.9682177752256393,0.010295773623511195,0.019542070105671883,0.0019444055506028235,0.9310039430856705,0.01990527706220746,0.04529084637761116,0.0037999878404662013,07
2019-07-12T02:00:00Z,21.356100000000026,725.0425,-8.41424,0.0177563148173742,0.9762407764792442,0.005116631975397468,0.017780572175979614,8.620801672805101e-4,0.9701123461127281,0.009211462456732988,0.0189207810908556,0.0017553266370669007,0.9272505640983582,0.020940137095749378,0.047697409987449646,0.004111884627491236,07
2019-07-12T02:30:00Z,20.894000000000005,450.5474,-3.881946,0.00491241223997152,0.9372895061969757,0.010531656327657402,0.04978536069393158,0.0023934970377013087,0.9387393668293953,0.012019915040582418,0.04626335948705673,0.0029774177819490433,0.8974446281790733,0.026573146227747202,0.06784947961568832,0.008132721995934844,07
2019-07-12T03:00:00Z,20.640800000000013,326.5102,-2.254163,-0.0109455930651754,0.9296625815331936,0.013129019760526717,0.0539570152759552,0.0032513937912881374,0.8869553860276937,0.023332310607656837,0.08370617032051086,0.0060061735566705465,0.8778340369462967,0.03121126815676689,0.08152025192975998,0.009434472071006894,07
2019-07-12T03:30:00Z,20.540099999999995,291.8521,-2.018985,NA,0.9297900665551424,0.008846898272167891,0.059746839106082916,0.0016161794774234295,0.9291436169296503,0.010667671100236475,0.05809677764773369,0.0020919154630973935,0.924273606389761,0.009054994850885123,0.0653492733836174,0.0013221085537225008,07
